publish_date,author,content,atype2,Code One,Code Two,post_type
10/7/2016 3:10,HYDDROX,Barack Obama has almost 37 million fake followers. #BigLeagueTruth https://t.co/2J11Mfoz9c,RightTroll,1,5,RETWEET
10/7/2016 3:29,AMELIEBALDWIN,"MalyndaNyc: That's strange, all these 'Bernie supporters' I've never seen or heard of before showing up in my TL tâ¦ https://t.co/hMX3qqy4UF",RightTroll,1,5,RETWEET
10/7/2016 4:28,EMILEEWAREN,"Back in the 1800s light-skinned people who were legally classed as ""black"" passed for white to escape discrimination. Now you've got Dolezal",RightTroll,1,5,RETWEET
10/7/2016 8:13,FINLEY1589,Like the horror flick where the glass is cracking and the #ZombieClowns are about to snack on your face... https://t.co/RGcAyu7DIF,RightTroll,1,5,RETWEET
10/7/2016 8:34,PATRIOTBLAKE,"While most of you are watching the track of Hurricane Matthew, POTUS commuted the sentence of 102 more criminals.",RightTroll,1,5,RETWEET
10/7/2016 14:32,NEWSPEAKDAILY,"Immigrants Are Pouring Into U.S. to Vote, Trump Says  #politics",NewsFeed,1,5,
10/9/2016 3:18,FINLEY1589,Dems and lib media told us that nothing Bill Clinton did to women including Monica Lewinski disqualified him from being President. OK.,RightTroll,1,5,RETWEET
10/9/2016 16:02,THEFOUNDINGSON,'@AgentOfReality1 George freaking Soros funds #BlackLivesMatter!',RightTroll,1,5,
10/10/2016 0:23,HOLLYDLER,How can anyone not see it's a tax grab? CDN emissions are very very low Taxing CDNs doesn't reduce emissions from China or India https://t.co/LG4csffOyn,RightTroll,1,5,RETWEET
10/10/2016 12:04,BLACK4UNITY,"'@TalkBlackATL Join us to celebrate the 50th anniversary of the Black Panther Party.  Oct. 15, Atlanta, GA. https://t.co/AZQuwOoCSi https://t.co/U6u7fzGwrA'",LeftTroll,1,5,
10/10/2016 16:24,JENN_ABRAMS,"Stay polite, even while talking to feminist  #FeminismIsAwful https://t.co/ReaBYeaszd",RightTroll,1,5,
10/10/2016 20:38,PAULINETT,Justice Ruth Bader Ginsberg Calls Kaepernickâs National Anthem Protest âDumbâ and âArrogantâ https://t.co/96s0CVfToz @EurWeb https://t.co/vXONosDhrt,LeftTroll,1,5,RETWEET
10/10/2016 21:29,HYDDROX,"So what exactly  did we get out of the #IranDeal? Oh yeah, nothing. #PodestaEmail2 @PrisonPlanet @JaredWyand @seanhannity @DailyCaller https://t.co/3z6E5AH8Up",RightTroll,1,5,RETWEET
10/11/2016 6:51,FINLEY1589,"'@sseagalofficial @VetApologist ALL ACROSS AMERICA PEOPLE ARE ARMING READY FOR RIGGED ELECTION, WE MUST NOT LET AMERICA FALL TO CRIMINALS'",RightTroll,1,5,RETWEET
10/12/2016 7:03,DRMICHAELGARCIA,"If Nixon breaking into DNC then yes. If u R breaking into offices & revealing crimes of those running Surveillance State, then no. https://t.co/l3dcy64LBK",LeftTroll,1,5,RETWEET
10/13/2016 7:06,NOJONATHONNO,â¶ Rudy Giuliani on 9/11: 'I don't remember seeing Hillary Clinton' https://t.co/XXPk5xdUQM @NYDailyNews https://t.co/gu0fNIylpm,LeftTroll,1,5,RETWEET
10/13/2016 19:56,CYNTHIAMHUNTER,"Liberals cry, liberals lie. They say reading headlines is enough. The rest of those words might contain informative stuff! #TrumpDrSeuss https://t.co/wBSGhJ2EnI",RightTroll,1,5,RETWEET
10/13/2016 22:35,FINLEY1589,Michelle Obama should worry about her husband getting oral sex from crackheads https://t.co/ulPmv2Kxil,RightTroll,1,5,RETWEET
10/13/2016 23:14,NOJONATHONNO,â¶ UMD students could face new $34 fee https://t.co/XoGfc2RHF2 @WUSA9Mornings https://t.co/patJ5uoIEa,LeftTroll,1,5,RETWEET
10/14/2016 14:09,HAPPKENDRAHAPPY,#WomenWhoVoteTrump   Relentlessly gets bullied by the left.  The left women are jealous of us and the Beta's prey on women.,RightTroll,1,5,RETWEET
10/15/2016 16:18,JENN_ABRAMS,If idiots of the world had a culture of their own it would be cultural appropriation https://t.co/gxUkPXVqaX,RightTroll,1,5,
10/16/2016 3:36,LEROYLOVESUSA,@Ricky_Vaughn99 Kaine with VA mayor busted in sex-for-meth sting: https://t.co/2cDEQlVy92',RightTroll,1,5,RETWEET
10/16/2016 15:05,KATERITTERRRR,MT @DrMartyFox: Priorites Of The #Left  Anti #America  Anti #Christianity  One CONDEMNED One PRAISED #TCOT https://t.co/L24nQLJz3I #PJNET,RightTroll,1,5,RETWEET
10/16/2016 15:49,ILOVESARAHRICH,I don't think that anyone does really. so when people single out trans men as a dominating force in reproducing toxic masculinity I'm like ï¿½ https://t.co/3LI0VJfqNU,LeftTroll,1,5,RETWEET
10/17/2016 2:12,AMELIEBALDWIN,"I know. It's a sore spot.  Because I'm a ""racist, misogynist, conspiracy theorist."" https://t.co/W7B8JYKJvT",RightTroll,1,5,RETWEET
10/17/2016 6:05,JADONHUTCHINSON,"Super job funding my oppressors, libs. ï¿½ Please do continue to demand our vote with straight faces tomorrow. https://t.co/gyPEJyMMG2",LeftTroll,1,5,RETWEET
10/17/2016 13:18,WORLDOFHASHTAGS,"All white people are racist, all males are sexist, and all cis-people are transphobic.  #MakeMeHateYouInOnePhrase",HashtagGamer,1,5,RETWEET
10/17/2016 13:39,LORAGREEEN,"All white people are racist, all males are sexist, and all cis-people are transphobic.  #MakeMeHateYouInOnePhrase",HashtagGamer,1,5,RETWEET
10/17/2016 14:31,KENCANNONE,#MakeMeHateYouInOnePhrase We must stop the war on women!,HashtagGamer,1,5,
10/19/2016 1:38,DONNABRIVERA,Feelin it! @thatwillgettalk #FeelTheBern RT @magnifier661: ï¿½ï¿½Chicago Shut Downï¿½ï¿½ The Clinton Campaign & DNC hired â¦ https://t.co/p5fXl8h3Bj,RightTroll,1,5,RETWEET
10/19/2016 3:47,DOROTHIEBELL,"""Not based on any evidence?""  Like video of @TheDemocrats describing how they commit voter fraud?  #MAGA #tcot #GOP  https://t.co/ZXrkFlBkZN",RightTroll,1,5,RETWEET
10/19/2016 8:43,WADEHARRIOT,'@GSpellchecker @sabena_khan Do u knw of any1 in Britain who hs been murdered for insulting Judaism? & the murderer hs been Jewish? #asadshah',RightTroll,1,5,RETWEET
10/19/2016 13:26,AMELIEBALDWIN,"âIf we lose the Senate, do you know who becomes chair of the Senate Budget Committee? A guy named Bernie Sanders.â https://t.co/ZtOaHsleCf",RightTroll,1,5,RETWEET
10/19/2016 15:04,JEANETTEDBOLDEN,#RejectedDebateTopics supporting ISIS more effectively: with weapon or money?,HashtagGamer,1,5,RETWEET
10/19/2016 20:46,TEN_GOP,You must see this newest campaign video on Open Borders!  Share if you agree ï¿½ï¿½   #LiberalPrivilege #Debate https://t.co/MuIoija4qa,RightTroll,1,5,
10/20/2016 8:30,HAPPKENDRAHAPPY,With the help of a lying skank like Donna Brazile!   Lie  Donna Lie!  A turd could be sharp with Donna's help! LOL https://t.co/J8dWUhe9dr,RightTroll,1,5,RETWEET
10/20/2016 9:43,EMILEEWAREN,Democrats like Donna Brazile always play the 'it was doctored' or 'heavily edited' card to try and discredit facts. https://t.co/nIilHzD5Ly,RightTroll,1,5,RETWEET
10/20/2016 12:54,AMELIEBALDWIN,"New UN Chief: Globalist, Socialist, Extremist #TCOT #WakeUpAmerica #MAGA #PJNET https://t.co/N6dtwlBWYr",RightTroll,1,5,RETWEET
10/20/2016 13:13,DICKYIRWIN,.@TheBenSeamans LOL Just saying it makes it so? Stop embarrassing yourself and actually look at the truth. https://t.co/MHUxlp8Yd0,HashtagGamer,1,5,RETWEET
10/20/2016 13:39,GARRETTSIMPSON_,'@benshapiro That's perfect because the election fraud is systemic and it's important to educate the people!  The violence is stirred by DNC!',RightTroll,1,5,RETWEET
10/20/2016 13:48,JENN_ABRAMS,Your hashtag deserves emoji only if you're a gay or a member of a radical movement Â¯\_(ã)_/Â¯ #BlackLivesMatter #spiritday https://t.co/zUml96OKUF,RightTroll,1,5,
10/20/2016 19:34,HYDDROX,"âI Was Paid $3,500 to Protest Trumpâs Rallyâ https://t.co/2ZH2697mTA #tcot",RightTroll,1,5,RETWEET
10/21/2016 11:40,JENN_ABRAMS,"We should make STEM field less competitive and less difficult, so feminists feel comfy. https://t.co/2Yuwc3Xjf7",RightTroll,1,5,
10/21/2016 15:29,AMELIEBALDWIN,https://t.co/LzeFXLu6NQ  It is all part of the globalist agenda.  Please watch the above video. https://t.co/shBpQMZzaC,RightTroll,1,5,RETWEET
10/22/2016 7:56,WATCHMEWALKIN,"In short, I find your intellect lacking rigor & your intent in offering partial, thus misleading info, Defrauding the Public. That's a CRIME https://t.co/pHqisYsgjL",LeftTroll,1,5,RETWEET
10/22/2016 14:22,AMELIEBALDWIN,"'@BarefootChris46 @dcontroversal @FoxNews WHORE-ALDO is a paid whore,selling out his county, family and religion'",RightTroll,1,5,RETWEET
10/23/2016 8:11,DONNABRIVERA,The recent disclosure that the DNC was openly working to create violence at Donald Trump rallies has caused... https://t.co/yJMGVxxx47,RightTroll,1,5,RETWEET
10/23/2016 15:15,PATRIOTBLAKE,"Progressive Patriot? That's the exact definition of ""Oxymoron""! https://t.co/SB13r3tdf0",RightTroll,1,5,RETWEET
10/23/2016 17:52,HOLLYDLER,Breaking News @FoxNews  reporting this morning that there is WIDE SPREAD VOTE FRAUD GOING ON IN ALMOST EVERY STATE!! https://t.co/HX427jltS9,RightTroll,1,5,RETWEET
10/23/2016 21:51,MELANYMELANIN,Fund-raiser to replace Emmett Till sign reaches $15G goal - NY Daily News https://t.co/eQxODJTzVu,LeftTroll,1,5,RETWEET
10/24/2016 8:17,DONNABRIVERA,.@KenBurns DNC engages in POLITICAL TERRORISM & VOTER FRAUD  https://t.co/5R5GzlCIxI,RightTroll,1,5,RETWEET
10/24/2016 12:55,RANDOLPHBURRR,"Don't think women can't rape guys, because it happens.",LeftTroll,1,5,RETWEET
10/24/2016 13:48,THEFOUNDINGSON,#LiberalLogic Calling people uneducated makes you educated https://t.co/JunCJv0JsI,RightTroll,1,5,
10/25/2016 0:17,FINLEY1589,More Obama Lies=> Average Obamacare Premiums Will Increase By 25% in 2017 https://t.co/ELXKuLq7KA,RightTroll,1,5,RETWEET
10/25/2016 15:32,KATERITTERRRR,"Why the hell do liberals think the Govt can run a HC system for 300 million ppl, when they can't run one for veterans? I mean, wtf man!",RightTroll,1,5,RETWEET
10/25/2016 15:42,WADEHARRIOT,"I dont support bill clinton, he was impeached and disbarred https://t.co/K2FBqqCTIk",RightTroll,1,5,RETWEET
10/25/2016 17:13,CAMOSASEKO,BIG ONE: @HillaryClinton aide implies @barackobama lied about not knowing HRC was using a private server while Sec of State #PodestaEmails18 https://t.co/hEE9HmQucT,LeftTroll,1,5,RETWEET
10/25/2016 22:17,CARRIETHORNTHON,#ObamacareInThreeWords Middle Class killer https://t.co/YvhKVpP6g3,RightTroll,1,5,RETWEET
10/26/2016 0:52,KENZDONOVAN,#ObamacareInThreeWords Obama's catastrophic legacy.,RightTroll,1,5,RETWEET
10/26/2016 10:51,JEFFREYKAHUNAS,"ObamaCare Premiums to Spike in 2017, Post-Election Double-Digit Increases - https://t.co/rdPWLjtPHo #ObamaCare",RightTroll,1,5,RETWEET
10/26/2016 22:00,PAULINETT,The Other Side of Domestic Violence Nobody Ever Talks About https://t.co/ibDsZOhvMv @ATLBlackStar https://t.co/WcEf9HCqQV,LeftTroll,1,5,RETWEET
10/26/2016 23:03,KENZDONOVAN,"Podesta is also behind Clear Energy Project, which is a @SenatorReid slush fund. That links to Senate Majority PAC, another Reid slush fund. https://t.co/sRdLRu9MSj",RightTroll,1,5,RETWEET
10/27/2016 6:46,AMELIEBALDWIN,"275,000 children born to ILLEGAL immigrants in USA last year. This is not what our Framers intended to confer citizenship.",RightTroll,1,5,RETWEET
10/27/2016 8:13,GARRETTSIMPSON_,Laptop Chargers Killing People in India - Ban Them! https://t.co/5hqiMcDod6 #tcot #2A #CCW #OC via @guntrust,RightTroll,1,5,RETWEET
10/27/2016 23:22,AMELIEBALDWIN,"Women voters have a lot to think about, misogyny or mutilation and subjugation https://t.co/m0bVtVGIeZ",RightTroll,1,5,RETWEET
10/28/2016 7:45,JACQUELINISBEST,How can people afford this?    https://t.co/v8DbLnPlsc,RightTroll,1,5,RETWEET
10/29/2016 1:28,TEN_GOP,France: It WAS a beautiful landmark Church!  Now Saudi-funded mosque being built! https://t.co/BcNivc2ZjK,RightTroll,1,5,
10/29/2016 9:55,HYDDROX,But let's bring ppl into America we cannot vet and hope for the best as Christian refugees are left to die. https://t.co/14avkpiSaM,RightTroll,1,5,RETWEET
10/29/2016 15:21,HAPPKENDRAHAPPY,This will fall on deaf ears BUT @HouseGOP - PULL THE DAMN FUNDING FROM @UCBerkeley  I REFUSE TO HAVE MY MONEY PAYING FOR THIS RACISM https://t.co/sJMBJEFKtA,RightTroll,1,5,RETWEET
10/29/2016 15:30,HYDDROX,I'm going to leave this right here for ya.  If #democrats can't believe in this again they should never be in charge again. #MAGA https://t.co/vtIniXC2L8,RightTroll,1,5,RETWEET
10/29/2016 16:35,CARRIETHORNTHON,i thought AG lynch never got involved in the decision making of the FBI director? https://t.co/9V2ecC08T8,RightTroll,1,5,RETWEET
10/30/2016 12:03,AMELIEBALDWIN,Obamacare's failing business model explained Sun. on @FullMeasureNews on TV or online 9:30a EST https://t.co/MvkUwjf9Cc (replays anytime) https://t.co/AX7MWDC1o3,RightTroll,1,5,RETWEET
10/30/2016 23:13,TPARTYNEWS,"BREAKING: FBI Agents to Examine 650,000 Emails on Anthony Weinerâs Computer   https://t.co/7SDjmYO2mR https://t.co/ZZUPcrDBRx",RightTroll,1,5,
10/31/2016 7:58,DARKNALLY,"Foke Theresa May and Jeremy Hunt misled the public on NHS money, says Tory MP Sarah Wollaston https://t.co/TQxlqinPyY #Foke",NewsFeed,1,5,
10/31/2016 10:51,KENZDONOVAN,Oh @donnabrazile  You need help https://t.co/FN1LIhxFCN,RightTroll,1,5,RETWEET
10/31/2016 21:32,ONLINECLEVELAND,Ted Strickland hands over campaign donations from Boston law firm https://t.co/oaqH6BjDsO #politics,NewsFeed,1,5,
11/1/2016 6:44,COOKNCOOKS,Summary of last 4 months of Dems' statements about Comey: he's a great impartial statesman & a villainous agent of Putin & the GOP,RightTroll,1,5,RETWEET
11/1/2016 20:42,GARRETTSIMPSON_,You'd think Obama knowingly and willfully defrauding taxpayers out of trillions w ObamaCare would've been a bigger deal  #TrumpPence16 #MAGA https://t.co/i3AuuAajU3,RightTroll,1,5,RETWEET
11/1/2016 22:50,JAYDAASTONISHIN,Black folks with criticism of President Obama's policies are not traitors to Blackness. Y'all need to cut that Messiah complex stuff out.,LeftTroll,1,5,RETWEET
11/2/2016 2:52,JAYDAASTONISHIN,"Liberals love using centenarians as symbols of ""progress."" We saw the same thing during the election of Obama. https://t.co/eTvyTiR1zk",LeftTroll,1,5,RETWEET
11/2/2016 6:52,IMISSOBAMA,"Ah but now in the age of Newly Wokeâ¢ and talented tenth Twitter and exploitation of fictive kinship, intraracial plagiarism is sky high.",LeftTroll,1,5,RETWEET
11/2/2016 15:01,SAMIRGOODEN,"It's a widely believed sentiment that ""Killer Cops Create Cop Killers."" It's also widely believed that Karma is REAL so is #UniversalJustice",LeftTroll,1,5,RETWEET
11/2/2016 15:16,DONNABRIVERA,PA Police Raid Offices Over Voter Fraud #TCOT #WakeUpAmerica #MAGA #PJNET https://t.co/9TfNh0ep1o,RightTroll,1,5,RETWEET
11/3/2016 18:20,PAMELA_MOORE13,Admission strategically planning to obstruct justice by withholding emails.   #PodestaEmails27 https://t.co/0DfQgP3vvm,RightTroll,1,5,
11/4/2016 3:48,WORLDNEWSPOLI,"VIDEO : MASS VOTER FRAUD in Broward County, Florida â Debbie Wasserman Schultzâs District https://t.co/MmHubHWkTC https://t.co/M7GQ48X65C",RightTroll,1,5,
11/5/2016 10:05,FINLEY1589,"Rogers, Will: ""Communism is like prohibition, it's a good idea but it won't work"" #TBYG",RightTroll,1,5,RETWEET
11/5/2016 16:19,JACQUELINISBEST,democrats must destroy the middle class & make sure there are enough poor to outnumber the working class,RightTroll,1,5,RETWEET
11/5/2016 20:35,AMELIEBALDWIN,'@EntheosShines THIS CANNOT GO ON! HOW MANY MORE CHRISTIANS HAVE TO DIE! Beautiful Christian Hacked To Death By Islam https://t.co/ucFZdw8y4p',RightTroll,1,5,RETWEET
11/5/2016 23:55,CHADSLOYER,But in the past 20 years especially democrats have proven not to be the lesser evil but a more perfect evil,LeftTroll,1,5,RETWEET
11/6/2016 17:12,WATCHMEWALKIN,"No one can believe what Obama just did on LIVE TV! HE JUST BROKE Federal LAW, and is doing EVERYTHING He can to... https://t.co/IbnPsCincC",LeftTroll,1,5,RETWEET
11/7/2016 8:08,AMELIEBALDWIN,The #Black Community Is Leaving The #DEMOCRATIC PLANTATION. #MalcomX ADVISES IT!  #BlackTwitter #Miami #Orlando #FL  https://t.co/LqmyVg8Vq0,RightTroll,1,5,RETWEET
11/7/2016 14:25,WATCHMEWALKIN,"Wikileaks new 8,263 emails shows DNC helped CNN anchors for interviews https://t.co/zWbPjUqIK6 #DNCLeaks2 #DNCLeak2",LeftTroll,1,5,RETWEET
11/7/2016 16:25,KATERITTERRRR,"And there it is, folks. Vince Foster & Ron Brown are the ""whopper"" we've been anticipating. #Wikileaks #DNCLeak2 https://t.co/nJs9RTrE7S",RightTroll,1,5,RETWEET
11/8/2016 6:48,MRMORAAN,Some of the people that jumped into spotlight after Ferguson are actually psychotics masquerading as perpetual victims.,LeftTroll,1,5,RETWEET
11/8/2016 15:51,BRIANAREGLAND,Each Democrat should go thank a person of color today for their service to the republic.,LeftTroll,1,5,RETWEET
11/8/2016 18:50,ALDRICH420,LAWLESS: Poll Worker Wearing #BlackLivesMatter Gear at Brooklyn Polling Station  https://t.co/neWRl6nTYl https://t.co/naDpxnKHB5,RightTroll,1,5,RETWEET
11/8/2016 21:25,AMELIEBALDWIN,"Please Lord, send your angels to Philly and stop those Democrat bastards from cheating!",RightTroll,1,5,RETWEET
11/8/2016 22:43,ALDRICH420,"This is how they will steal the election! This is how they commit fraud! Calvary Pentecostal Church in Shreveport, Louisiana  #ElectionDay https://t.co/PbMJBtosCe",RightTroll,1,5,RETWEET
11/8/2016 23:19,MARCH_FOR_TRUMP,BREAKING! More EXTENSIVE Broward County Voter Fraud Reported By Elections Worker! https://t.co/Jd4iTZpJ3N via @RealJTP,RightTroll,1,5,RETWEET
10/7/2016 8:01,REGIEBLACKMON,Racial bias in mental health clinics: Therapists 'more likely to call back Allison than... - Daily Mail https://t.co/9FQ4INV1Qa,LeftTroll,2,2,RETWEET
10/8/2016 18:52,NEWORLEANSON,Louisiana delegation returns from Cuba waiting for the U.S. to change its policies https://t.co/tFSNQysR0o,NewsFeed,7,0,
10/7/2016 7:37,AMELIEBALDWIN,Total foreign bases of all other nations combinedâ¦abt 30 #JillStein is #AntiWar #ImWithHer -> #JillStein2016 https://t.co/iSPnuyeZtv,RightTroll,2,1,RETWEET
10/7/2016 0:10,WILLISBONNERR,"New #Clinton Ad Featuring Cast Of âEmpireâ Targets #Trump, Highlights The Importance Of Voting https://t.co/EKBAZNThIZ #NewsOneNow",LeftTroll,2,2,RETWEET
10/7/2016 1:58,BIGBOYSNEED,"""There's a lot of boys for presidents.""  ""I think a woman should be president...we've been waiting too many years.""  Love #Girls4Hillary! https://t.co/Khhi9j6jDX",LeftTroll,2,2,RETWEET
10/7/2016 4:17,ALECMOOOOODY,"""We have a choice between two different versions of America."" https://t.co/iZBFM6Zd6t - #StrongerTogether #civilrights #ImWithHer",LeftTroll,2,2,RETWEET
10/7/2016 5:35,IMAPHARRELFAKE,Watch the stars of 'Empire' announce full support of Hillary Clinton in new political ad https://t.co/MqbEesEyqx https://t.co/8hdRMvfJZk,LeftTroll,2,2,RETWEET
10/7/2016 21:56,DAILYSANFRAN,"Aggressive in spotlight, Kaine charms donors in private https://t.co/NoVpaP5qfQ",NewsFeed,2,2,
10/10/2016 1:04,BIGBOYJASIAH,4. @HillaryClinton has won this election. Her job is to stay calm. And focused. Presidential no matter what @realDonaldTrump says. #debate,LeftTroll,2,2,RETWEET
10/10/2016 16:23,REGIEBLACKMON,HOLY SHIT https://t.co/TzYz9Glqjx,LeftTroll,2,2,RETWEET
10/11/2016 11:20,BRIANAREGLAND,"Clinton last night: On the day I was in the Situation Room for Bin Laden raid, he was hosting Celebrity Apprentice. https://t.co/y25wzIK1HI https://t.co/49Ynp0NAej",LeftTroll,2,2,RETWEET
10/11/2016 13:55,IMAPHARRELFAKE,"For what it's worth, Clinton drew her largest rally crowd to date on Monday night: 18,500 people at Ohio State. https://t.co/pCxh7Yxc2z",LeftTroll,2,2,RETWEET
10/12/2016 13:51,ALECMOOOOODY,Anastazia is excited to vote early 4 @HillaryClinton on her birthday!!! + she's a first time voter! #OHVotesEarly https://t.co/7tv3skTxZu,LeftTroll,2,2,RETWEET
10/14/2016 4:40,RAVENICHOLSON,What You Can Do About #GunViolence -- President Obama Spells It Out https://t.co/O4DCzxOfc5 #Gunsense https://t.co/WQ5slSTTir,LeftTroll,2,2,RETWEET
10/14/2016 18:48,STAYWOKE88,#WhyWomenDontReport #Hillary2016 #WomenStopTrumpParty #Delusionalclown #democrat #ImWithHer #NeverTrump #StrongerTogether #GrabThemByTheP https://t.co/hYGMIw8o1I,LeftTroll,2,2,RETWEET
10/15/2016 16:48,REGIEBLACKMON,At 1:00 I'll be live on @ELLEmagazine Facebook from the @HillaryClinton campaign HQ with my @WaketheVote students discussing youth voting,LeftTroll,2,2,RETWEET
10/16/2016 16:08,WATCHMEWALKIN,Michelle Obama is one of the most well liked public figures in America. Per NBC/WSJ poll: https://t.co/7ozcJBHfZR,LeftTroll,2,2,RETWEET
10/16/2016 18:19,MELANYMELANIN,"""For the good of and the safety of this nation"" vote Clintonâhistorically conservative CO Reporter-Herald backs HRC: https://t.co/e3pr2sWi6k",LeftTroll,2,2,RETWEET
10/18/2016 4:34,JAYDAASTONISHIN,Hillary Clinton has a 90.6% chance of winning the election. Check out my updated forecast: https://t.co/Cmi1WkdYH3 #polls #Election2016 https://t.co/OccPWcPByd,LeftTroll,2,2,RETWEET
10/18/2016 9:18,JANI_S_JAC,'@BodhisattvaKat @nickkerr1961 @HillaryClinton @deray Thank you!',LeftTroll,2,2,RETWEET
10/18/2016 17:27,RAVENICHOLSON,Clinton Employs More Black Women Than Any Nominee Ever https://t.co/9y3E4i9FCu via @thecut,LeftTroll,2,2,RETWEET
10/19/2016 20:58,MELANYMELANIN,"With the help of âThe New Jim Crowâ by #MichelleAlexander, Matt McGorry is making an important point about racism and inequality in the U.S. https://t.co/Pcl5cnmCEp",LeftTroll,2,2,RETWEET
10/19/2016 21:16,PAULINETT,"In 2008 interview, Trump said those who hated Bill Clinton were ""jealous as hell.""  https://t.co/xrJBJ2wt4A https://t.co/JT9roumJLm",LeftTroll,2,2,RETWEET
10/20/2016 12:53,BRIGHTANDGLORY,.@marilyn_landon @BreitbartNews What fact? That Breitbart knows so little about charity or reading tax reports? https://t.co/MHUxlp8Yd0,HashtagGamer,2,2,RETWEET
10/24/2016 0:45,ZZZACHARYZZZ,"Fayetteville, NC-Canvass Kickoff- the time is NOW! #StrongerTogether #HillaryforNC #ImWithHer https://t.co/TLEEqEfje0",LeftTroll,2,2,RETWEET
10/24/2016 19:41,KANSASDAILYNEWS,"Clinton, Warren join forces in campaignâs final stretch https://t.co/3OoM5hbp3W #news",NewsFeed,2,2,
10/26/2016 5:06,ALECMOOOOODY,"I think, if proven, it'd be a real issue.   So, currently? Non-issue (I watched tapes; ""hired thugs to hurt ppl""? No) https://t.co/kgOGcDaqnR",LeftTroll,2,2,RETWEET
10/27/2016 13:54,MALLORYJARED,The Yale Record Does Not Endorse Hillary Clinton  https://t.co/7lqsIPmmOC https://t.co/HrA454L1gh,LeftTroll,2,2,RETWEET
10/27/2016 23:58,WATCHMEWALKIN,Hillary Clinton will provide ObamacareÂ to illegal aliens.   Trump's Plan: Deport illegals and repeal Obamacare.,LeftTroll,2,2,RETWEET
10/28/2016 22:47,RAMONASNAILS,"No re-opened email investigation, the emails looked at aren't even from Hillary's personal server. https://t.co/mhSs0IiVVt",LeftTroll,2,2,RETWEET
10/31/2016 15:08,CHICAGODAILYNEW,"Clinton's immigration plan could help economy more than Trump's, most economists say https://t.co/x3WhlpuoU1",NewsFeed,2,2,
11/1/2016 12:27,NEWSPEAKDAILY,Variety Backs Clinton in First-Ever Presidential Endorsement  #politics,NewsFeed,2,2,
11/3/2016 8:16,JASSSCOTT,"Our presidential forecast, updated https://t.co/VAAuwoKODo via @UpshotNYT",LeftTroll,2,2,RETWEET
11/4/2016 4:43,DRMICHAELGARCIA,To fellow Bernie supporters and irate independents. Please consider before voting: https://t.co/EeBzeicWQu # via @HuffPostPol,LeftTroll,2,2,RETWEET
11/4/2016 16:37,STANLEYPARRIS,"Black people, if you really love the Obamas, you'll vote for Hillary Clinton https://t.co/ezw7h7GJ9v",LeftTroll,2,2,RETWEET
11/4/2016 22:10,ALECMOOOOODY,#ImWithHer  Report: FBI examining fake documents targeting Clinton campaign https://t.co/0vzv48kzD2 via @HuffPostPol,LeftTroll,2,2,RETWEET
11/6/2016 2:46,MRCLYDEPRATT,"""I'm just tryna make America great again / Party in the streets when Hillary wins."" https://t.co/s4FP4xzAcX",LeftTroll,2,2,RETWEET
11/6/2016 11:01,PAULINETT,Trump's closing argument: A woman cannot be president https://t.co/FHVbbBgKRl #ImWithHer #p2 https://t.co/kc6Eu0DEZp,LeftTroll,2,2,RETWEET
11/6/2016 21:27,LAGONEHOE,De FBI Director Comey -- We learned again Hillary Clinton is the most falsely accused and then exonerated person in US political history. https://t.co/pZq1gYwjLk,LeftTroll,2,2,RETWEET
11/7/2016 8:17,LORAGREEEN,"This is what it's about: All the good we can, for all the people we can, for as long as we can.  https://t.co/3TKJ4HnJC7 https://t.co/3dldRbEFg7",HashtagGamer,2,2,RETWEET
11/7/2016 16:16,CASSIEWELTCH,"This one's for you, Hillary. https://t.co/KtzpIpSziO",HashtagGamer,2,2,RETWEET
11/8/2016 19:22,BAOBAEHAM,"Depends on where I end up. Was going to the campaign party downtown, but I have been up for 48 hours and still have more GOTV to do yet. https://t.co/N5W0sR8ehl",LeftTroll,2,2,RETWEET
11/8/2016 23:08,STAYWOKE88,"It's #ElectionDay and time to #CripTheVote!  Image description: Pin with ""Feel the power of the disability vote!"" on a black backpack https://t.co/DEre8adofp",LeftTroll,2,2,RETWEET
10/14/2016 2:23,JAVONHIDP,@FLOTUS thank you for speaking our truth and naming the violence https://t.co/vmBAinx4dF',LeftTroll,3,3,RETWEET
11/8/2016 10:28,JAVONHIDP,America is Beautiful. Let's keep it that way. #ElectionDay #LoveTrumpsHate,LeftTroll,2,2,RETWEET
10/7/2016 0:44,BRIANTHELIFTER,POLITICIANS GIVING KIDS DOUBLE STANDARDS ! #trentonforster TOUGH ON POT BUT NOT ON SHIPPING in COCAINE #MITCHMCCONNELL ? @TheYoungTurks https://t.co/vhQ7VNfTdU,LeftTroll,2,5,RETWEET
10/7/2016 0:53,QUEENNARIELLE,"Yes!!! All of that. I'm a vegan but I'm not going to lie, I might just buy some and give it to a neighbor. Well done â¤ï¸â¤ï¸ #BlackLivesMatter https://t.co/jXtce9PH7j",LeftTroll,2,5,RETWEET
10/7/2016 1:02,NEHEMIAHX,#MassIncarceration Can't Be Fixed by Litigation or Legislation Alone https://t.co/sLT4LfWsDR,LeftTroll,2,5,RETWEET
10/7/2016 1:25,MAYMAYMYY,The man who famously said he âwrote his way out the hoodâ is turning toward a new medium to tell important stories: https://t.co/1UY5SeZtzw https://t.co/2I44orIqzv,LeftTroll,2,5,RETWEET
